dataset,cell,pack_sequences,max_steps,max_lr,seed,final_val_loss,best_val_loss,best_val_step,wall_seconds,log_path
dolly_third,packed_46,True,46,3e-06,1337,2.9420,2.9420,46,44,logs/lr_scaling/dolly_third_packed_46_lr3e-06_seed1337.csv
dolly_third,packed_46,True,46,1e-05,1337,2.8720,2.8720,46,44,logs/lr_scaling/dolly_third_packed_46_lr1e-05_seed1337.csv
dolly_third,packed_46,True,46,2e-05,1337,2.8465,2.8465,46,44,logs/lr_scaling/dolly_third_packed_46_lr2e-05_seed1337.csv
dolly_third,packed_46,True,46,3e-05,1337,2.8339,2.8339,46,44,logs/lr_scaling/dolly_third_packed_46_lr3e-05_seed1337.csv
dolly_third,packed_46,True,46,6e-05,1337,2.8162,2.8162,46,44,logs/lr_scaling/dolly_third_packed_46_lr6e-05_seed1337.csv
dolly_third,unpacked_143,False,143,0.0004,1337,3.0744,3.0744,143,271,logs/lr_scaling/dolly_third_unpacked_143_lr0.0004_seed1337.csv
dolly_third,packed_46,True,46,9e-05,1337,2.8124,2.8124,46,44,logs/lr_scaling/dolly_third_packed_46_lr9e-05_seed1337.csv
dolly_third,packed_46,True,46,0.00025,1337,2.8660,2.8660,46,44,logs/lr_scaling/dolly_third_packed_46_lr0.00025_seed1337.csv
dolly_third,packed_46,True,46,0.00015,1337,2.8241,2.8241,46,104,logs/lr_scaling/dolly_third_packed_46_lr0.00015_seed1337.csv
dolly_third,packed_46,True,46,0.0004,1337,2.9474,2.9474,46,44,logs/lr_scaling/dolly_third_packed_46_lr0.0004_seed1337.csv
dolly_third,unpacked_46,False,46,1e-05,1337,2.8882,2.8882,46,44,logs/lr_scaling/dolly_third_unpacked_46_lr1e-05_seed1337.csv
dolly_third,unpacked_46,False,46,3e-06,1337,2.9625,2.9625,46,92,logs/lr_scaling/dolly_third_unpacked_46_lr3e-06_seed1337.csv
dolly_third,unpacked_46,False,46,2e-05,1337,2.8650,2.8650,46,44,logs/lr_scaling/dolly_third_unpacked_46_lr2e-05_seed1337.csv
dolly_third,unpacked_46,False,46,6e-05,1337,2.8457,2.8457,46,44,logs/lr_scaling/dolly_third_unpacked_46_lr6e-05_seed1337.csv
dolly_third,unpacked_46,False,46,3e-05,1337,2.8546,2.8546,46,99,logs/lr_scaling/dolly_third_unpacked_46_lr3e-05_seed1337.csv
dolly_third,unpacked_46,False,46,9e-05,1337,2.8499,2.8499,46,44,logs/lr_scaling/dolly_third_unpacked_46_lr9e-05_seed1337.csv
dolly_third,unpacked_46,False,46,0.00025,1337,2.9606,2.9606,46,44,logs/lr_scaling/dolly_third_unpacked_46_lr0.00025_seed1337.csv
dolly_third,unpacked_46,False,46,0.0004,1337,3.0853,3.0616,6,44,logs/lr_scaling/dolly_third_unpacked_46_lr0.0004_seed1337.csv
dolly_third,unpacked_46,False,46,0.00015,1337,2.8822,2.8822,46,91,logs/lr_scaling/dolly_third_unpacked_46_lr0.00015_seed1337.csv
dolly_third,packed_46,True,46,6e-05,1338,2.7367,2.7367,46,44,logs/lr_scaling/dolly_third_packed_46_lr6e-05_seed1338.csv
dolly_third,packed_46,True,46,9e-05,1338,2.7358,2.7358,46,44,logs/lr_scaling/dolly_third_packed_46_lr9e-05_seed1338.csv
dolly_third,packed_46,True,46,6e-05,1339,2.6753,2.6753,46,105,logs/lr_scaling/dolly_third_packed_46_lr6e-05_seed1339.csv
dolly_third,packed_46,True,46,9e-05,1339,2.6742,2.6742,46,44,logs/lr_scaling/dolly_third_packed_46_lr9e-05_seed1339.csv
dolly_third,packed_46,True,46,0.00015,1339,2.6900,2.6900,46,44,logs/lr_scaling/dolly_third_packed_46_lr0.00015_seed1339.csv
dolly_third,packed_46,True,46,0.00015,1338,2.7499,2.7499,46,106,logs/lr_scaling/dolly_third_packed_46_lr0.00015_seed1338.csv
dolly_third,unpacked_143,False,143,3e-05,1338,2.7358,2.7358,143,106,logs/lr_scaling/dolly_third_unpacked_143_lr3e-05_seed1338.csv
dolly_third,unpacked_143,False,143,6e-05,1338,2.7331,2.7331,143,109,logs/lr_scaling/dolly_third_unpacked_143_lr6e-05_seed1338.csv
dolly_third,unpacked_143,False,143,3e-05,1339,2.6722,2.6722,143,259,logs/lr_scaling/dolly_third_unpacked_143_lr3e-05_seed1339.csv
dolly_third,unpacked_143,False,143,6e-05,1339,2.6682,2.6682,143,109,logs/lr_scaling/dolly_third_unpacked_143_lr6e-05_seed1339.csv
dolly_third,unpacked_143,False,143,9e-05,1339,2.6780,2.6780,143,108,logs/lr_scaling/dolly_third_unpacked_143_lr9e-05_seed1339.csv
dolly_third,unpacked_143,False,143,9e-05,1338,2.7438,2.7438,143,261,logs/lr_scaling/dolly_third_unpacked_143_lr9e-05_seed1338.csv
alpaca,wide_350,False,350,9e-05,1338,1.9888,1.9888,350,1038,logs/lr_scaling/alpaca_wide_350_lr9e-05_seed1338.csv
alpaca,wide_350,False,350,0.00015,1338,1.9816,1.9816,350,1040,logs/lr_scaling/alpaca_wide_350_lr0.00015_seed1338.csv
alpaca,wide_350,False,350,0.00015,1339,2.1069,2.1069,350,1058,logs/lr_scaling/alpaca_wide_350_lr0.00015_seed1339.csv
alpaca,wide_350,False,350,9e-05,1339,2.1109,2.1109,350,3454,logs/lr_scaling/alpaca_wide_350_lr9e-05_seed1339.csv
alpaca,wide_350,False,350,0.00025,1338,1.9970,1.9970,350,1054,logs/lr_scaling/alpaca_wide_350_lr0.00025_seed1338.csv
alpaca,wide_350,False,350,0.00025,1339,2.1227,2.1227,350,2388,logs/lr_scaling/alpaca_wide_350_lr0.00025_seed1339.csv
dolly,wide_136,False,136,3e-05,1338,2.6646,2.6646,136,282,logs/lr_scaling/dolly_wide_136_lr3e-05_seed1338.csv
dolly,wide_136,False,136,6e-05,1338,2.6510,2.6510,136,289,logs/lr_scaling/dolly_wide_136_lr6e-05_seed1338.csv
dolly,wide_136,False,136,6e-05,1339,2.6648,2.6648,136,288,logs/lr_scaling/dolly_wide_136_lr6e-05_seed1339.csv
dolly,wide_136,False,136,3e-05,1339,2.6809,2.6809,136,868,logs/lr_scaling/dolly_wide_136_lr3e-05_seed1339.csv
dolly,wide_136,False,136,9e-05,1338,2.6509,2.6509,136,288,logs/lr_scaling/dolly_wide_136_lr9e-05_seed1338.csv
dolly,wide_136,False,136,9e-05,1339,2.6636,2.6636,136,726,logs/lr_scaling/dolly_wide_136_lr9e-05_seed1339.csv
dolly,wide_136,False,136,0.00015,1338,2.6631,2.6631,136,291,logs/lr_scaling/dolly_wide_136_lr0.00015_seed1338.csv
dolly,wide_136,False,136,0.00015,1339,2.6764,2.6764,136,790,logs/lr_scaling/dolly_wide_136_lr0.00015_seed1339.csv
alpaca,packed_1600,True,1600,6e-05,1339,2.1524,2.0923,684,1090,logs/lr_scaling/alpaca_packed_1600_lr6e-05_seed1339.csv
alpaca_mid,packed_109,True,109,6e-05,1339,2.0455,2.0455,109,97,logs/lr_scaling/alpaca_mid_packed_109_lr6e-05_seed1339.csv
alpaca_ninth,packed_39,True,39,0.00025,1339,2.2426,2.2426,39,40,logs/lr_scaling/alpaca_ninth_packed_39_lr0.00025_seed1339.csv
